ID,COUNTY,TSZ,Special_Event_a,EventTransitBias,TripLengthBias,Orig_DriveTime,New_DriveTime,Time_Difference,OBJECTID,ITSZ05,DIST05,TSZ00,COUNTY_CODE,X_COORD,minCT,Land_Area,Model_Area,DART,FWTA,MPA,External,TSZ05,ACRES,Y_COORD,maxCT,JUR57,DIST66,TAD,Total_Area,TRACT,DIst30,Dist Name,Districts,District_Name,TAP00,LEN,SHAPE_area,SHAPE_len,RAA,City,Water_Area,DCTA,Airport,AREATP07,ATZONE,SHUTTLE,Hotel_Rooms,Hotel_Flag,Room_VL,Room_L,Room_M,Room_S,Hotel_Occupancy_Share,Business_meal_p,Business_business_p,Business_other_p,Business_nonhotel_p,Leisure_meal_p,Leisure_business_p,Leisure_other_p,Leisure_nonhotel_p,Business_meal_a,Business_business_a,Business_other_a,Business_nonhotel_a,Leisure_meal_a,Leisure_business_a,Leisure_other_a,Leisure_nonhotel_a,SERVICE,business_a,leisure_a,Total_a,NonCBD_Mask,Total_Business_p,Total_Leisure_p,Special_Event_p,Special_Event_PKOP,NormalParkingCost,Backup_NormalParkingCost,EventParkingCost,Dallas_CBD,Final_Org,Median_HH_Income
4671,Collin          d             ,3004,0,0,0,0,0,0,0,3004,085003          d             ,3004            d             ,0854            d             ,2.54613e+006,0,10.548,10.548,0,0,1,0,3004            d             ,0,7.18874e+006,0,55,63,413,10.6964,0302.00         d             ,26,Collin County Dist            ,2,District 2      st            ,3004,0,0,0,806,OtherIncorporated             ,0.148409,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.419,1.04008,1.08862,0.26211,0.668533,0.0288616,2.37161,0.649011,66,10.362,6.666,17.028,0,0,0,997.08,0,0,0,0,0,1,60573
5307,External        d             ,21010,0,0,0,5.85282,0,0,0,0,       l        d             ,       l        d             ,       l        d             ,2.55386e+006,0,0,0,0,0,0,1,       l        d             ,0,7.19987e+006,0,0,0,0,0,                d             ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,910,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,Collin                        ,3006,0,0,0,0,0,0,0,3006,085004                        ,3006                          ,0856                          ,2.56889e+006,0,7.16768,7.16768,0,0,1,0,3006                          ,0,7.19097e+006,0,55,64,413,7.20798,0302.00                       ,26,Collin County Dist            ,2,District 2      st            ,3006,0,0,0,807,OtherIncorporated             ,0.0402992,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.118,0.819459,0.8577,0.206511,0.526723,0.0227395,1.86854,0.511342,52,8.164,5.252,13.416,0,0,0,2746.5,0,0,0,0,0,1,48095
5028,Collin          d             ,3007,0,0,0,0,0,0,0,3007,085004          d             ,3007            d             ,0857            d             ,2.58489e+006,0,9.24181,9.24181,0,0,1,0,3007            d             ,0,7.18855e+006,0,55,64,413,9.35462,0301.00         d             ,26,Collin County Dist            ,2,District 2      st            ,3007,0,0,0,809,OtherIncorporated             ,0.112813,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.838,2.08017,2.17724,0.52422,1.33707,0.0577233,4.74323,1.29802,132,20.724,13.332,34.056,0,0,0,2267.56,0,0,0,0,0,1,48693
5046,Collin          d             ,41125,0,0,0,0,0,0,0,3139,085013          d             ,3123            d             ,0853            d             ,2.58571e+006,0,2.99594,2.99594,0,0,1,0,3139            d             ,0,7.11802e+006,0,54,64,412,3.02112,0310.02         d             ,26,Collin County Dist            ,2,District 2      st            ,41125,0,0,0,803,OtherIncorporated             ,0.0251827,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,14.018,10.2748,10.7542,2.58933,6.6043,0.285118,23.4287,6.41144,652,102.364,65.852,168.216,0,0,0,8254.29,0,0,0,0,0,1,38299
4935,Collin          d             ,3058,0,0,0,0,0,0,0,3100,085013          d             ,3058            d             ,0858            d             ,2.56934e+006,0,8.84873,8.84873,0,0,1,0,3100            d             ,0,7.1287e+006,0,54,64,412,8.86564,0310.02         d             ,26,Collin County Dist            ,2,District 2      st            ,3058,0,0,0,803,OtherIncorporated             ,0.0169131,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,7.052,5.1689,5.41011,1.30261,3.32241,0.143434,11.7862,3.22539,328,51.496,33.128,84.624,0,0,0,6950.27,0,0,0,0,0,1,52208
5045,Collin          d             ,3049,0,0,0,0,0,0,0,3054,085013          d             ,3049            d             ,0859            d             ,2.5823e+006,0,6.47927,6.47927,0,0,1,0,3054            d             ,0,7.1326e+006,0,54,64,412,6.52488,0310.02         d             ,26,Collin County Dist            ,2,District 2      st            ,3049,0,0,0,803,OtherUnincorporated           ,0.0456056,0,NonAirport      ted           ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.064,1.51285,1.58345,0.381251,0.972412,0.0419806,3.44962,0.944016,96,15.072,9.696,24.768,0,0,0,1608.78,0,0,0,0,0,1,52208
4923,Collin          ted           ,3033,0,0,0,11.1826,0,0,0,3037,085006          ted           ,3033            ted           ,0853            ted           ,2.56838e+006,0,13.3195,13.3195,0,0,1,0,3037            ted           ,0,7.14235e+006,0,54,64,412,13.4344,0302.00         ted           ,26,Collin County Dist            ,2,District 2      st            ,3033,0,0,0,804,OtherIncorporated             ,0.114882,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.0105,0.740665,0.775229,0.186654,0.476077,0.020553,1.68888,0.462174,47,7.379,4.747,12.126,0,0,0,4382.94,0,0,0,0,0,1,53482
5306,External        d             ,21011,0,0,0,5.34063,0,0,0,0,       l        d             ,       l        d             ,       l        d             ,2.56004e+006,0,0,0,0,0,0,1,       l        d             ,0,7.19999e+006,0,0,0,0,0,                d             ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,911,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,Collin                        ,3107,0,0,0,11.4946,0,0,0,3213,085026                        ,3107                          ,0857                          ,2.58596e+006,0,0.449266,0.449266,0,0,1,0,3213                          ,0,7.08865e+006,0,54,66,411,13.6267,0310.02                       ,26,Collin County Dist            ,2,District 2      st            ,3107,0,0,0,798,OtherIncorporated             ,13.1775,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,1,0
4996,Collin          d             ,3159,0,0,0,0,0,0,0,3264,085026          d             ,3159            d             ,0859            d             ,2.57829e+006,0,10.2908,10.2908,0,0,1,0,3264            d             ,0,7.0878e+006,0,54,66,411,11.1322,0310.01         d             ,26,Collin County Dist            ,2,District 2      st            ,3159,0,0,0,798,OtherIncorporated             ,0.841445,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.6665,0.488524,0.511321,0.123112,0.314008,0.0135562,1.11394,0.304838,31,4.867,3.131,7.998,0,0,0,5577.96,0,0,0,0,0,1,51230
5047,Collin          d             ,3145,0,0,0,0,0,0,0,3174,085026          d             ,3145            d             ,0855            d             ,2.58735e+006,0,9.84204,9.84204,0,0,1,0,3174            d             ,0,7.10591e+006,0,54,66,411,9.90375,0310.02         d             ,26,Collin County Dist            ,2,District 2      st            ,3145,0,0,0,798,OtherIncorporated             ,0.0617044,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.6235,0.457006,0.478333,0.115169,0.293749,0.0126816,1.04207,0.285171,29,4.553,2.929,7.482,0,0,0,10553.8,0,0,0,0,0,1,46966
4920,Collin          d             ,3120,0,0,0,0,0,0,0,3135,085027          d             ,3120            d             ,0850            d             ,2.55923e+006,0,1.83731,1.83731,0,0,1,0,3135            d             ,0,7.11514e+006,0,46,48,174,1.84095,0314.01         d             ,26,Collin County Dist            ,2,District 2      st            ,3120,0,0,0,541,OtherIncorporated             ,0.00363666,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.344,0.252141,0.263908,0.0635418,0.162069,0.00699676,0.574937,0.157336,16,2.512,1.616,4.128,0,0,0,503.56,0,0,0,0,0,1,90067
5000,Collin          d             ,3160,0,0,0,0,0,0,0,3173,085026          d             ,3160            d             ,0850            d             ,2.57473e+006,0,4.04564,4.04564,0,0,1,0,3173            d             ,0,7.10621e+006,0,54,66,411,4.05186,0310.01         d             ,26,Collin County Dist            ,2,District 2      st            ,3160,0,0,0,798,OtherIncorporated             ,0.00622323,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.4515,0.330935,0.346379,0.0833986,0.212715,0.00918325,0.754604,0.206503,21,3.297,2.121,5.418,0,0,0,3975.92,0,0,0,0,0,1,53179
4875,Collin          d             ,3105,0,0,0,12.0399,0,0,0,3099,085024          d             ,3105            d             ,0855            d             ,2.55349e+006,0,0.31479,0.31479,0,0,1,0,3099            d             ,0,7.12176e+006,0,47,46,175,0.315596,0314.01         d             ,26,Collin County Dist            ,2,District 2      st            ,3105,0,0,0,545,OtherIncorporated             ,0.000806602,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.0645,0.0472765,0.0494827,0.0119141,0.0303879,0.00131189,0.107801,0.0295005,3,0.471,0.303,0.774,0,0,0,51.35,0,0,0,0,0,1,90067
4826,Collin          d             ,40024,0,0,0,6.6802,0,0,0,3094,085024          d             ,3103            d             ,0853            d             ,2.54832e+006,0,0.321651,0.321651,0,0,1,0,3094            d             ,0,7.1249e+006,0,47,46,175,0.321651,0309.00         d             ,26,Collin County Dist            ,2,District 2      st            ,40024,0,0,0,546,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,5.074,3.71908,3.89264,0.937241,2.39051,0.103202,8.48032,2.32071,236,37.052,23.836,60.888,1,0,0,1791.33,0,0,0,0,0,1,26360
4807,Collin          d             ,40865,0,0,0,10.5451,0,0,0,3080,085024          d             ,3073            d             ,0853            d             ,2.54542e+006,0,0.133915,0.133915,0,0,1,0,3080            d             ,0,7.12688e+006,0,47,46,175,0.133915,0307.00         d             ,26,Collin County Dist            ,2,District 2      st            ,40865,0,0,0,543,OtherIncorporated             ,0,0,NonAirport      d             ,3,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.1925,3.07297,3.21638,0.774416,1.97521,0.0852731,7.00704,1.91753,195,30.615,19.695,50.31,1,0,0,2183.47,0,0,0,0,0,1,27326
4823,Collin          d             ,40025,0,0,0,7.18168,0,0,0,3091,085024          d             ,3101            d             ,0851            d             ,2.54759e+006,0,0.261556,0.261556,0,0,1,0,3091            d             ,0,7.1268e+006,0,47,46,175,0.261556,0309.00         d             ,26,Collin County Dist            ,2,District 2      st            ,40025,0,0,0,546,OtherIncorporated             ,0,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.462,1.0716,1.12161,0.270053,0.688792,0.0297362,2.44348,0.668678,68,10.676,6.868,17.544,1,0,0,2098.04,0,0,0,0,0,1,26360
4732,Collin          d             ,40867,0,0,0,0,0,0,0,3049,085012          d             ,3054            d             ,0854            d             ,2.5433e+006,0,0.839228,0.839228,0,0,1,0,3049            d             ,0,7.13272e+006,0,47,46,175,0.848279,0307.00         d             ,26,Collin County Dist            ,2,District 2      st            ,40867,0,0,0,542,OtherIncorporated             ,0.00905168,0,NonAirport      d             ,4,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,15.609,11.4409,11.9748,2.88321,7.35386,0.317478,26.0877,7.13912,726,113.982,73.326,187.308,0,0,0,3058.77,0,0,0,0,0,1,33750
5308,External        d             ,21009,0,0,0,5.90861,0,0,0,0,       l        d             ,       l        d             ,       l        d             ,2.53688e+006,0,0,0,0,0,0,1,       l        d             ,0,7.19982e+006,0,0,0,0,0,                d             ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,909,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,Collin                        ,3002,0,0,0,0,0,0,0,3002,085002                        ,3002                          ,0852                          ,2.50495e+006,0,14.668,14.668,0,0,1,0,3002                          ,0,7.18315e+006,0,55,63,414,15.0258,0303.00                       ,26,Collin County Dist            ,2,District 2      st            ,3002,0,0,0,812,OtherIncorporated             ,0.357818,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.8485,2.82083,2.95247,0.710874,1.81314,0.0782763,6.4321,1.7602,179,28.103,18.079,46.182,0,0,0,6485.64,0,0,0,0,0,1,83756
3158,Collin          d             ,3001,0,0,0,0,0,0,0,3001,085001          d             ,3001            d             ,0851            d             ,2.48733e+006,0,9.18724,9.18724,0,0,1,0,3001            d             ,0,7.19205e+006,0,55,63,414,9.29866,0303.00         d             ,26,Collin County Dist            ,2,District 2      st            ,3001,0,0,0,810,OtherIncorporated             ,0.111418,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,1.376,1.00857,1.05563,0.254167,0.648275,0.0279871,2.29975,0.629344,64,10.048,6.464,16.512,0,0,0,439.39,0,0,0,0,0,1,83756
5309,External        d             ,21008,0,0,0,6.0351,0,0,0,0,       l        d             ,       l        d             ,       l        d             ,2.49965e+006,0,0,0,0,0,0,1,       l        d             ,0,7.20022e+006,0,0,0,0,0,                d             ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,908,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,Kaufman                       ,47006,0,0,0,0,0,0,5969,18073,257008                        ,18069                         ,25769                         ,2.64866e+006,512,0,0,0,0,0,0,18073                         ,23123.9,6.88356e+006,0,0,0,0,0,0512.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,1.00728e+009,162246,608,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,Kaufman                       ,47005,0,0,0,0,0,0,0,18073,257008                        ,18069                         ,25769                         ,2.63739e+006,0,0,0,0,0,0,0,18073                         ,0,6.88663e+006,0,0,0,0,0,0512.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,608,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,Kaufman                       ,47004,0,0,0,0,0,0,0,18076,257008                        ,18072                         ,25772                         ,2.62996e+006,0,0,0,0,0,0,0,18076                         ,0,6.87773e+006,0,0,0,0,0,0512.00                       ,30,Other Dist                    ,2,District 2                    ,0,0,0,0,608,                              ,0,0,NonAirport                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,Kaufman                       ,18062,0,0,0,7.58133,0,0,0,18066,257007                        ,18062                         ,25762                         ,2.62288e+006,0,11.6744,11.6744,0,0,1,0,18066                         ,0,6.89166e+006,0,52,52,408,12.0361,0508.00                       ,28,Rockwal Cnty Dist             ,2,District 2      t             ,18062,0,0,0,790,OtherUnincorporated           ,0.36165,0,NonAirport      ted           ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.182,2.33231,2.44115,0.587762,1.49913,0.0647201,5.31816,1.45536,148,23.236,14.948,38.184,1,0,0,2504.83,0,0,0,0,0,1,54620
5097,Kaufman         ted           ,18058,0,0,0,8.8157,0,0,0,18056,257007          ted           ,18058           ted           ,25758           ted           ,2.61148e+006,0,12.6283,12.6283,0,0,1,0,18056           ted           ,0,6.9036e+006,0,52,52,408,12.9411,0508.00         ted           ,28,Rockwal Cnty Dist             ,2,District 2      t             ,18058,0,0,0,790,OtherIncorporated             ,0.312826,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,3.182,2.33231,2.44115,0.587762,1.49913,0.0647201,5.31816,1.45536,148,23.236,14.948,38.184,1,0,0,6536.63,0,0,0,0,0,1,54620
5042,Kaufman         d             ,18057,0,0,0,8.71316,0,0,0,18071,257007          d             ,18057           d             ,25757           d             ,2.5965e+006,0,16.2872,16.2872,0,0,1,0,18071           d             ,0,6.8931e+006,0,52,52,408,16.3237,0508.00         d             ,28,Rockwal Cnty Dist             ,2,District 2      t             ,18057,0,0,0,790,OtherIncorporated             ,0.0364602,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.387,0.283659,0.296896,0.0714845,0.182327,0.00787136,0.646804,0.177003,18,2.826,1.818,4.644,0,0,0,1918.29,0,0,0,0,0,1,53406
5053,Kaufman         d             ,18055,0,0,0,9.0797,0,0,0,18055,257007          d             ,18055           d             ,25755           d             ,2.59277e+006,0,3.86555,3.86555,0,0,1,0,18055           d             ,0,6.91529e+006,0,52,52,408,3.87987,0508.00         d             ,28,Rockwal Cnty Dist             ,2,District 2      t             ,18055,0,0,0,790,OtherIncorporated             ,0.0143225,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,4.1495,3.04145,3.18339,0.766473,1.95495,0.0843985,6.93517,1.89786,193,30.301,19.493,49.794,1,0,0,6357.57,0,0,0,0,0,1,48274
5029,Kaufman         d             ,40098,0,0,0,5.7342,0,0,0,18046,257004          d             ,18045           d             ,25745           d             ,2.58673e+006,0,12.2475,12.2475,0,0,1,0,18046           d             ,0,6.93139e+006,0,37,52,165,12.338,0502.02         d             ,28,Rockwal Cnty Dist             ,2,District 2      t             ,40098,0,0,0,859,OtherIncorporated             ,0.0905371,0,NonAirport      d             ,5,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,2.9885,2.19048,2.2927,0.552019,1.40797,0.0607844,4.99476,1.36686,139,21.823,14.039,35.862,1,0,0,1149.94,0,0,0,0,0,1,69642
